Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude
ARTISE INTERIORS & EXTERIORS,"near Police Station, Changaramkulam, Alamcode, Kerala 679585, India",Kerala,679585,0,0,0,0,0,0,0,13250,3910,Ponani,Malappuram,10.750000933333332,76.02477622083333
ASHA BIOCHEM,"Chorode Panchayath, Chorode, Vatakara, Kerala 673104, India",Kerala,673104,0,0,0,0,0,0,0,1080,0,Vadakara,Kozhikode,11.604201301538462,75.60635570307693
ASIAN MARINE FOODS,"VI/1330, Old No. VII/464, Kochangadi, Chullickal, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,0,0,0,0,493501,562066,Kochi,Ernakulam,9.957255232894736,76.25402236842105
ASTERIMA NUTRICARE P.LTD.,"NO.50/756/5 (Old No. II 456/15, NEELANKAVIL COMPLEX, LALOOR ROAD, opp. HI-LIFE APARTMENTS, P.O, Ayyanthole, Thrissur, Kerala 680003, India",Kerala,680003,0,0,0,0,0,0,0,1965,0,Thrissur,Thrissur,7.1135233666666675,-73.11117826666666
ATICK HOME TRENDS,"SF No 1745 Amaravathy Nagar Andankovil Post, Karur, Tamil Nadu 639002, India",Tamil Nadu,639002,0,0,0,0,0,0,0,27461,0,Aravakurichi,Karur,10.96040589130435,78.06453304347826
AUDHE INDUSTRIES,"plot No: 132 & 133, sidco Industrial Estate, Malumichampatti, SIDCO MALUMACHAMPATTI, Tamil Nadu 641050, India",Tamil Nadu,641050,0,0,0,0,0,0,0,124085,49356,Coimbatore,Coimbatore,10.9198972,76.9985741
AYANGARAN APPARELS,"Swarnapuri Avenue, Ask complex thannerpandal, 48W4+85F, Koolipalayam Ring Rd, Velampalayam, A.Thirumuruganpoondi, Tamil Nadu 641652, India",Tamil Nadu,641652,0,0,0,0,0,0,0,140,4558,Tiruppur,Coimbatore,11.1398791,77.31429145
AYUSHJEEVA,"J5WP+6V3, Mundathikode, Kerala 680601, India",Kerala,680601,0,0,0,0,0,0,0,310,3230,Talappilly,Thrissur,10.63794653275862,76.16782364482758
B.G.PACK,"Chungam, S Aduvassery Rd, North Paravur, Kunnukara, Kerala 683578, India",Kerala,683578,0,0,0,0,0,0,0,789989,2075573,Paravur,Ernakulam,10.155197839473685,76.30713587631578
BE FATHIMA ENTERPRISES,"3F2R+3X, Airapuram, Kerala 683556, India",Kerala,683556,0,0,0,0,0,0,0,90350,317696,Kunnathunad,Ernakulam,10.083125960465116,76.47373215813954
BHARANI HYDRAULICS,"1043/1, 1044/1 & 1045/2, Kurumbapalayam, 32PM+6Q5, Main Rd, Kalapatti, Coimbatore, Tamil Nadu 641048, India",Tamil Nadu,641048,0,0,0,0,0,0,0,58808,0,Coimbatore South,Coimbatore,11.090413571428572,77.03761534285715
BIC ASIA,"Kaprassery-Moozhiyal Rd, Nedumbassery, Kerala 683589, India",Kerala,683589,0,0,0,0,0,0,0,2720,0,Aluva,Ernakulam,10.164607144444444,76.36327252222222
BIOCARE COCO SUBSTRAITES,"Kannamangalapatti, Tamil Nadu 630502, India",Tamil Nadu,630502,0,0,0,0,0,0,0,76517,47933,Tiruppattur-singampunariblock,Sivaganga,10.200671866666667,78.4253823
BIZZARO UNIFORMS,"G-3, National Residency Building, 449, Palarivattom - Edappally Rd, near Metro Pillar No, Bank Junction, Mamangalam, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,0,10774,11627,Ernakulam,Ernakulam,10.01888763298969,76.30253450412371
BLUE MOUNT RUBBERS,"44 C1 I.D PLOT, P.O, Poovanthuruthu, KOTTAYAM, Kerala 686012, India",Kerala,686012,0,0,0,0,0,0,0,78166,123730,Kottayam,Kottayam,9.54856711111111,76.52230786666667
BNAZ RUM AGEO EXPORT,"Sirumalai Road, Rettiapatti P.O., Erandalaparai,, Dindigul, Tamil Nadu 624006, India",Tamil Nadu,624006,0,0,0,0,0,0,0,87040,0,Dindigul,Dindigul,56.72555155072464,60.74041880289855
BRENDOL LUBRICANTS,"59MC+9F3, Angamaly South, Angamaly, Kerala 683573, India",Kerala,683573,0,0,0,0,0,0,0,88091,291430,Aluva,Ernakulam,10.180255566666666,76.38579883333334
BRIGHTECH INTERIORS&EXTERIORS,"Brightech interiors and exteriors pvt.ltd, Abhaya Matha Church, Vennala, Kochi, Kerala 682028, India",Kerala,682028,0,0,0,0,0,0,0,32915,51835,Ernakulam,Ernakulam,9.99670085,76.32102778
BRISCOZ,"GMMG+M3Q, Kangazha, Kerala, India",Kerala,688524,0,0,0,0,0,0,0,97500,0,Cherthala,Alappuzha,9.6891011625,76.33285069583334
CALIX COCO PRODUCTS,"5 A, Sitra, Kalapatti Main Rd, Civil Aerodrome Post, Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India",Tamil Nadu,641014,0,0,0,0,0,0,0,111425,486662,Coimbatore South,Coimbatore,11.033958304761905,77.02684491428572
CAPSERVO GLOBAL,"CMC 24/227, Kuruppan Kulangara, Cherthala, Kerala 688524, India",Kerala,688524,0,0,0,0,0,0,0,3493,0,Cherthala,Alappuzha,9.6891011625,76.33285069583334
"CGS GARM,ENTS","veerapandi pirivu, 388Q+779, Palladam Main Rd, Veerapandi, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,0,0,0,0,0,2338,258,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
CHANDRIKA PLYWOODS,"4C8V+QVH, Mudickal, Kerala 683547, India",Kerala,683547,0,0,0,0,0,0,0,338714,0,Kunnathunad,Ernakulam,10.091076425925925,76.43058615555556
CHATRESH IMPEX,"Chatresh Building, SS KOVIL STREET, Anandas Hotel, Raja Mill Rd, near Airtel prepaid Store, Backside, Pollachi, Tamil Nadu 642001, India",Tamil Nadu,642001,0,0,0,0,0,0,0,258400,0,Pollachi,Coimbatore,10.649983639130435,77.0488457
CHETTY EXPORTS,"Harur, 1, Chendhur Garden, Chendhur Plaza, Soriyampatti, Maveripatti, Tamil Nadu 636902, India",Tamil Nadu,636902,0,0,0,0,0,0,0,44000,0,Harur,Dharmapuri,12.0642777,78.476082
CHOLAA KNIT WEAR,"38(2), Kongu Main Rd, K.G. Layout, NRK Puram, Renganatha Puram, Tiruppur, Tamil Nadu 641607, India",Tamil Nadu,641607,0,0,0,0,0,0,0,572,0,Tirupur,Coimbatore,11.1214821,77.36035476666666
CK HOSIERIES,"38QP+GQH, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,0,0,0,0,0,3403,0,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
COASTAL CATCH LLP,"Flat No: 5I, Heera Cyber Views, Edachira, Kochi, Kakkanad, Kerala 682030, India",Kerala,682030,0,0,0,0,0,0,0,20000,34847,Ernakulam,Ernakulam,10.015078886419754,76.34669742469136
COCHIN CHITIN COMPANY,"22/825 A,B,C, Chemical Industrial Area, Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,0,0,0,0,0,0,0,399552,330872,Cherthla,Alappuzha,9.871729377142858,76.30438504
COCOGREEN SUBSTRAITES,"94 E, Thondi Rd, Senthamil Nagar, Sivaganga, Tamil Nadu 630561, India",Tamil Nadu,630561,0,0,0,0,0,0,0,88000,0,Sivaganga,Sivaganga,9.849060786486486,78.4808745081081
COIMBATORE COTTON CONCEPTS&DESIGNS P.LTD.,"7, Ramakrishnapuram W, Karur, Tamil Nadu 639001, India",Tamil Nadu,639001,0,0,0,0,0,0,0,4061,11256,Karur,Karur,10.959860798571428,78.07532323285714
COLOUR LINE PROCESS,"PLOT NO :P-6,SIPCOT INDUSTRIAL GROWTH CENTER, Perundurai, Tamil Nadu 638056, India",Tamil Nadu,638056,0,0,0,0,0,0,0,52272,40540,Perundurai,Erode,11.239570716666668,77.4940118
CONNOISSEUR FASHIONS,"NO.1,Kamaraj Nagar, Nandi Complex, Kamaraj Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",Tamil Nadu,600095,0,0,0,0,0,0,0,539,2318,Poonamallee,Tiruvallur,13.061318505882353,80.16661876470589
D.S.P.INERNAITONAL,"383F+QP7, Chinnakarai, Tiruppur, Murugampalayam, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,0,0,0,0,0,35797,36061,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
DEE CEE EXPORTS,"9-11, Stanes Road, First Street, Odakadu, Odakkadu, Tiruppur, Tamil Nadu 641602, India",Tamil Nadu,641602,0,0,0,0,0,0,0,4550,0,Tiruppur,Coimbatore,11.121108205263157,77.34359659473684
DOOTHAN TEXTILES,"18, Bangalow, Street, Odakkadu, Tiruppur, Tamil Nadu 641602, India",Tamil Nadu,641602,0,0,0,0,0,0,0,263,1767,Tiruppur,Coimbatore,11.121108205263157,77.34359659473684
DSK ENGINEERING WORKS,"5626+JXP, Thekkalur, Tamil Nadu 641654, India",Tamil Nadu,641654,0,0,0,0,0,0,0,163,0,Thekkalur,Coimbatore,11.17420899375,77.233283075
E2E TREND,"No. 22, 13, Periyar St, Gopal Pillai Nagar, Bharathi Nagar, Ayanavaram, Chennai, Tamil Nadu 600023, India",Tamil Nadu,600023,0,0,0,0,0,0,0,28550,0,Perambur Purasawalkam,Chennai,56.113955840425525,40.460613040425535
EASWAR CLOTHING COMPANY,"S.F.NO:14 POOCHAKADU 2ND CROSS STREET, Mangalam Rd, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,0,0,0,0,0,4550,7182,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
ECO COIR CLUSTER INDIA P.LTD.,"Akilandapuram, Pollachi, Tamil Nadu 642006, India",Tamil Nadu,642006,0,0,0,0,0,0,0,21000,14661,Pollachi,Coimbatore,,
ELEVAR FASHIONS,"57V8+WCM, Park Rd, Ganeshapuram, Avinashi, Tamil Nadu 641654, India",Tamil Nadu,641654,0,0,0,0,0,0,0,871,9147,Avinashi,Coimbatore,11.17420899375,77.233283075
EMM EMM GARMENTS,"mookanaginatru lane, 24, Hakka Shahib St, Parangipettai, Tamil Nadu 608502, India",Tamil Nadu,608502,0,0,0,0,0,0,0,543,0,Parangipettai,Cuddalore,11.49454512,79.75547096
ENCEE AROMATICS P.LTD.,"Unnamed Road, 8XF8+857, Mettupalayam - Bhavanisagar Rd, Chickadasampalayam, Tamil Nadu 641301, India",Tamil Nadu,641301,0,0,0,0,0,0,0,909,678,Mettupalayam,Coimbatore,11.322788784482759,76.99627688448275
ENPEE KNITTERS,"23, M Gandhi Nagar, 8th Street, P N Street, Gandhi Nagar, SBI Colony, Gandhinagar, Velampalayam, Tiruppur, Tamil Nadu 641602, India",Tamil Nadu,641602,0,0,0,0,0,0,0,2548,11156,Tiruppur,Coimbatore,11.121108205263157,77.34359659473684
ENVIRODESIGNS & EQUIPMENTS,"Janatha Junction, Eco Tower, Banerji Rd, Janatha, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,0,0,0,0,0,98000,12800,Ernakulam,Ernakulam,10.000372668965516,76.30783643448275
ERNAKULAM ENGINEERS,"Ernakulam, Kerala, India",Kerala,686012,0,0,0,0,0,0,0,740,290,Kottayam,Kottayam,9.54856711111111,76.52230786666667
ESHA CREATIONS,"6/12 Chinna Chokkikulam, sappani kovil street, Madurai, Tamil Nadu 625002, India",Tamil Nadu,625002,0,0,0,0,0,0,0,25004,44346,Madurai North,Madurai,9.937222956521738,78.13111193913043
ETEXPRO INDE,"29, 1st Cross St, Kamarajapuram, Karur, Tamil Nadu 639002, India",Tamil Nadu,639002,0,0,0,0,0,0,0,4444,12225,Aravakurichi,Karur,10.96040589130435,78.06453304347826
EZY SERVE ENTERPRISES,"Eswara Seva Building, FACT Nagar, Thrippunithura, Ernakulam, Kochi, Kerala 682301, India",Kerala,682301,0,0,0,0,0,0,0,5829,0,Ernakulam,Ernakulam,9.946698106896552,76.34776633655173
FASHION FLAIR INDIA,"39JW+F8R, Kovil Vazhli - Muthanapalayam Road, Tiruppur, Tamil Nadu 641606, India",Tamil Nadu,641606,0,0,0,0,0,0,0,455,32577,Tiruppur,Coimbatore,11.108007883333332,77.3994223
FATHIMA AGRO MILLS,"II/205 A30 A31, Kalappurakkal Building, VK Lane, Vazhakkala, Ernakulam, Vazhakkala, Kochi, Kakkanad, Kerala 682021, India",Kerala,682021,0,0,0,0,0,0,0,15500,152847,Ernakulam,Ernakulam,10.029233765060242,76.3353045433735
FIAKON EXIM LLP,"AREEKODE mukkom road, pallippadi, 62XW+377, Pathanapuram, Kizhuparamba, Kerala 673639, India",Kerala,673639,0,0,0,0,0,0,0,227350,0,Ernad,Malappuram,11.22386355755814,76.05105861802325
FLOWMAX WATER,"Temple Rd, Eravipuram, Kottappuram, Kerala 683511, India",Kerala,683511,0,0,0,0,0,0,0,742,2640,Paravur,Ernakulam,10.119306989583333,76.29334000833333
FRESCO EXPORTERS LLP,"30/375 Manakkadavan Building Kuruppath, Kondotty Post Malappuram Dt, Kondotty, Kerala 673638, India",Kerala,673638,0,0,0,0,0,0,0,694371,1248132,Ernad,Malappuram,11.147180341584159,75.96500935445545
GALUKU EXPORTS (INDIA)PRIVATE LIMITED .,"Periyar Nagar, Vellalapalayam, 640120, Pollachi, Tamil Nadu 642120, India",Tamil Nadu,640120,0,0,0,0,0,0,0,4728179,5745388,Pollachi,Erode,,
GEAN EXPORTS,"SF# 191/ 3A, Poothottam, 3- Chettipalayam, P.O, Angeripalayam, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,0,0,0,0,0,0,0,1600,0,Tiruppur,Coimbatore,11.135501066666667,77.34238386666667
GEEDEE WEILER,"SF No: 490, Vellalore Road Podanur, PO, Railway Colony 20 Blocks, Coimbatore, Podanur, Tamil Nadu 641023, India",Tamil Nadu,641023,0,0,0,0,0,0,0,11510,0,Coimbatore South,Coimbatore,55.57877437142857,62.67289914285715
GHAN MARINE EXIM,"P9V4+PCP, Pallipuram, Kerala 688541, India",Kerala,688541,0,0,0,0,0,0,0,243350,1409550,Cherthala,Alappuzha,9.742432095238096,76.36193387142858
GOWTHAM KNIT GARMENTS,"2/284, Kulathuputhur, Iduvampalayam, Tiruppur, Andipalayam, Tamil Nadu 641687, India",Tamil Nadu,641687,0,0,0,0,0,0,0,16084,613,Tiruppur,Coimbatore,11.0980518625,77.309765225
GREEN INTERNATIONAL FORIEGN TRADING,"2/69,Bhai Nagar, Chakkarapplli (PO) Papnasam, TK, Thanjavur, Serumakkanallur, Tamil Nadu 614211, India",Tamil Nadu,614211,0,0,0,0,0,0,0,27640,0,Papanasam,Thanjavur,10.90026605,79.19814074285715
GREEN WATER SCIENCE,"MG Nagar, Puliyathmukku Jn, Ammannada, Kollam, Kerala 691004, India",Kerala,691004,0,0,0,0,0,0,0,31000,0,Kollam,Kollam,8.904030673684211,76.62197661052632
HARINI FIBRES,"Harini Fibres, 2nd Floor,, 414/1, Tex Park Road, Nehru Nagar, Aerodrome (PO), Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India",Tamil Nadu,641014,0,0,0,0,0,0,0,905,1703,Coimbatore South,Coimbatore,11.033958304761905,77.02684491428572
HARISHINI TRENDZ,"2/1A, ABT Rd, Extension, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,0,0,0,0,0,2201,710,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
HAYRAS PROVISIOS,"Shop No:20/530C near Rose Dale School, Umayanalloor, Mayyanad, Kerala 691589, India",Kerala,691589,0,0,0,0,0,0,0,15908,13516,Kollam,Kollam,8.875603633333332,76.6503463
HI - LOOMS TECHNOLOGIES LLP,"326W+7C2, Inkel City, Malappuram, Kerala 676519, India",Kerala,676519,0,0,0,0,0,0,0,628,3798,Ernad,Malappuram,11.05071221125,76.03817599
HI-TECH GARMENTS,"2/365-A, KNS Subramaniam Nagar, Tiruppur, Tamil Nadu 641605, India",Tamil Nadu,641605,0,0,0,0,0,0,0,15539,0,Kangayam,Erode,11.1207516,77.335338875
HITECH SYNDICATE,"23W4+WP5, GKR Nagar Rd, Thottipalayam Pirivu, Civil Aerodrome Post, Chinniyampalayam, Coimbatore, Tamil Nadu 641014, India",Tamil Nadu,641014,0,0,0,0,0,0,0,147031,144444,Coimbatore South,Coimbatore,11.033958304761905,77.02684491428572
INDROYAL FURNITURE COMPANY P.LTD.,"GROUND FLOOR, METRO PILLER NO 293, Angels Arcade, 22, South Kalamassery, Kalamassery, Kochi, Kerala 682022, India",Kerala,682022,0,0,0,0,0,0,0,21905,0,Ernakulam,Ernakulam,10.045582269230769,76.34736526153846
INNOVUS ENERGIEZ,"KRRA-6, Kannanthodath Road, Devankulangara, Mamangalam, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,0,4700,0,Ernakulam,Ernakulam,10.01888763298969,76.30253450412371
ISWARYA KNIT FABS,"X7XH+Q69, Palladam, Tamil Nadu 641664, India",Tamil Nadu,641664,0,0,0,0,0,0,0,20113,35892,Palladam,Coimbatore,10.98807019,77.28173242999999
JAAS EXPORTS,"9, 2nd St, E.B. Colony, Church Colony, Kalinjur, Vellore, Tamil Nadu 632006, India",Tamil Nadu,632006,0,0,0,0,0,0,0,137900,486522,Vellore,Vellore,12.953052207692307,79.13895408076922
JAKMANS CLOTHING LLP,"2, Poonamallee High Rd, near Shell petrol pump, Nerkundram, Chennai, Tamil Nadu 600107, India",Tamil Nadu,600107,0,0,0,0,0,0,0,21288,0,Maduravoyal,Chennai,13.064324105882353,80.20298629411764
JAY-U TEX,"6, Murugananada Puram East, opp. Vikas Vidayalaya School, KN Palayam, V R P Nagar, MS Nagar, Tiruppur, Tamil Nadu 641607, India",Tamil Nadu,641607,0,0,0,0,0,0,0,3673,0,Tirupur,Coimbatore,11.1214821,77.36035476666666
JAYASHREE SPUN BOND,"No. 42, Old Kuyavar Palayam Rd, Old Kuyavar Palayam, Balarengapuram, Madurai, Tamil Nadu 625009, India",Tamil Nadu,625009,0,0,0,0,0,0,0,39418,0,Madurai North,Madurai,10.016214304166667,78.16064260416667
JESMART P. LTD,"Pallithazham, Mulanthuruthy, Pallithazham, Kochi, Mulanthuruthy, Kerala 682314, India",Kerala,682314,0,0,0,0,0,0,0,84610,0,Ernakulam,Ernakulam,9.904187420689656,76.39910738275861
JEZAARA TRADING,"Bengachery complex tb road junction, Hosdurg, Kanhangad, Kerala 671315, India",Kerala,671315,0,0,0,0,0,0,0,25500,0,Hosdurg,Kasargod,12.306220447272727,75.09992152999999
JJ GARMENTS,"SHop No. 12-128, New Tiger Plaza, Azad St, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641601, India",Tamil Nadu,641601,0,0,0,0,0,0,0,1666,0,Avinashi,Coimbatore,11.096039183333334,77.27852751666666
JJK SPICES,"K.S.E.B Junction , kattappana, Kattappana, Kerala 685508, India",Kerala,685508,0,0,0,0,0,0,0,3301,0,Udumbanchola,Idukki,9.752746055,77.1099893725
JOHNS TRADERS LLP,"Unnamed Road, Kerala 686104, India",Kerala,686104,0,0,0,0,0,0,0,5146,0,Changanacherry,Kottayam,9.458240202083333,76.55193638958333
JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",Kerala,688011,0,0,0,0,0,0,0,7586,0,Ambalapuzha,Alappuzha,9.494271704545454,76.34375952727272
JOTHI TRADERS,"j block, 134, Vinayagapuram Main Rd, MMDA, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",Tamil Nadu,600106,0,0,0,0,0,0,0,28160,0,Maduravoyal,Chennai,13.073024566666668,80.21188116666666
JSK FASTENERS,"2C62+VV4, Chithrappuzha-Ponjassery Rd, Pallikkara, Kerala 682303, India",Kerala,682303,0,0,0,0,0,0,0,21190,22305,Kunnathunad,Ernakulam,9.999956208333332,76.39698640416667
K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India",Tamil Nadu,639002,0,0,0,0,0,0,0,7354,0,Aravakurichi,Karur,10.96040589130435,78.06453304347826
KALAIMAGAL GARMENTS,"Sf 129, 131, Mangalam Road, Sengunthapuram, 9th Street, Mangalam Rd, Sengunthapuram, Karuvampalayam, Andipalayam, Tamil Nadu 641604, India",Tamil Nadu,641604,0,0,0,0,0,0,0,1021,5071,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
KALLUNGAL TRADERS,"Kallungal Ln, Periyar Nagar, Aluva, Kerala 683101, India",Kerala,683101,0,0,0,0,0,0,0,14967,36900,Aluva,Ernakulam,10.095680780412371,76.36233782061856
KALPA MACHIN PARTS,"M G Road, Ashtamichira Chalakudi Rd, via, Thrissur, Anappara, Kerala 680731, India",Kerala,680731,0,0,0,0,0,0,0,332,0,Mukundapuram,Thrissur,10.274993175675675,76.2900142
KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",Kerala,690514,0,0,0,0,0,0,0,47700,0,Karthikappally,Alappuzha,9.289124556179775,76.45218776292134
KAUSIKH THERAPEUTICS P.LTD.,"4652+78F, 54th St, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",Tamil Nadu,600049,0,0,0,0,0,0,0,3124,0,Ambattur,Tiruvallur,13.106420763157896,80.20766133684211
KCK DENTAL,"11/538, PK Commercial Complex, Cherooty Rd, Mananchira, Kozhikode, Kerala 673032, India",Kerala,673032,0,0,0,0,0,0,0,5,0,Kozhikode,Kozhikode,11.255940345454546,75.77301907272728
KERALA IMPEX,"Kerala, India",Kerala,682024,0,0,0,0,0,0,0,54520,0,Ernakulam,Ernakulam,10.01888763298969,76.30253450412371
KIWIS STYLES,"Annai Garden, Gandhi Nagar, 19, TTP Mill-SAP Rd, Periyar Colony, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India",Tamil Nadu,641652,0,0,0,0,0,0,0,14987,4045,Tiruppur,Coimbatore,11.1398791,77.31429145
KLEAN TRADE HYGENE,"Eco links Building, Ground Floor N.H.Bypass, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,0,48840,35432,Ernakulam,Ernakulam,10.01888763298969,76.30253450412371
KOSMIC CLOTHING CO.,"D/no B21/15, Bethi cheti puram, 1 st strret extension, Kannipiran Colony, Valipalayam, Tiruppur, Tamil Nadu 641601, India",Tamil Nadu,641601,0,0,0,0,0,0,0,19139,20111,Avinashi,Coimbatore,11.096039183333334,77.27852751666666
KRS INTERNATIONAL TRADING,"FIRST FLOOR SHRI RANGA, ANNAMALAIPURAM, 3D, 1A, Tennur, Tiruchirappalli, Tamil Nadu 620017, India",Tamil Nadu,620017,0,0,0,0,0,0,0,141500,57000,Tiruchirappalli,Tiruchirappalli,10.815136054285714,78.67844969428572
KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India",Tamil Nadu,642103,0,0,0,0,0,0,0,1292,0,Pollachi,Coimbatore,10.636805166666667,76.93481781666667
KUMARAN KNITS,"BLUEDART OPP, 15, Periyar Colony, Velampalayam, A.Thirumuruganpoondi, Tamil Nadu 641652, India",Tamil Nadu,641652,0,0,0,0,0,0,0,3038,3649,Tiruppur,Coimbatore,11.1398791,77.31429145
LAKSHMI A TRADERS,"X38C+QM6, Thiru Nagar, Kamarajapuram, Karur, Tamil Nadu 639002, India",Tamil Nadu,639002,0,0,0,0,0,0,0,21191,0,Aravakurichi,Karur,10.96040589130435,78.06453304347826
LAKSHMI ELECTRICAL CONTROL SYSTEMS,"1, Avinashi Rd, MGR Nagar, Civil Aerodrome Post, Chinniyampalayam, Coimbatore, Tamil Nadu 641014, India",Tamil Nadu,641014,0,0,0,0,0,0,0,6962,61652,Coimbatore South,Coimbatore,11.033958304761905,77.02684491428572
LAKSHMI PRECISION TECHNOLOGIES,"34PJ+V73, Avinashi Rd, Arasur, Uthupalayam, Tamil Nadu 641407, India",Tamil Nadu,641407,0,0,0,0,0,0,0,4939,13971,Palladam,Coimbatore,11.076832133333333,77.14018266666666
LEARNWARE SOLUTIONS,"Learnware solutions Medical college, PO, Pongumoodu, Thiruvananthapuram, Kerala 695017, India",Kerala,695017,0,0,0,0,0,0,0,1004,0,Thiruvananthapuram,Thiruvananthapuram,8.547631430434782,76.91636812608697
LENORE INDUSTRIES,"Adi Shankara TBI, Mattoor, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,0,0,0,0,1500,0,Aluva,Ernakulam,10.182817160958905,76.45845344931507
LIMAR ENTERPRISES,"FXFC+R59, SH29, Puduppadi, Kerala 673586, India",Kerala,673586,0,0,0,0,0,0,0,1650,0,Kozhikode,Kozhikode,11.477615595,75.982266385
M.L.EXPORTS,"7A, 1st Cross Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",Tamil Nadu,639001,0,0,0,0,0,0,0,1070,0,Karur,Karur,10.959860798571428,78.07532323285714
M.P.TRANS AND LOGISTICS,"17A, Theppakulam Street, Shanmugapuram, Thoothukudi, Tamil Nadu 628001, India",Tamil Nadu,628001,0,0,0,0,0,0,0,28160,0,Thoothukudi,Tuticorin,8.793794033333333,78.1408758625
M.S.GOLD TECH,"Pallipadi, Edavannappara, Kerala 673645, India",Kerala,673645,0,0,0,0,0,0,0,2850,0,Ernad,Malappuram,11.236260745454546,75.97598093636364
M.Z.IMPORTS AND EXPORTS,"Mount Zion Plaza, 35/183, Thiruvalla, Kerala 689101, India",Kerala,689101,0,0,0,0,0,0,0,3000,43685,Tiruvalla,Pathanamthitta,9.39262636233184,76.5697836941704
MADATHIL EXPORTS,"3JQ5+762, Thrikkariyoor, Kerala 686692, India",Kerala,686692,0,0,0,0,0,0,0,68062,101618,Kothamangalam,Ernakulam,10.104649851818182,76.59975289818182
MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",Tamil Nadu,638459,0,0,0,0,0,0,0,32000,67900,Sathy,Erode,11.351832946666667,77.16279052
MAJEED CARPET HOUSE,"F8XM+HH4, Vazhicherry Rd, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",Kerala,688001,0,0,0,0,0,0,0,11678,56050,Ambalapuzha,Alappuzha,9.49638391904762,76.33209264761905
MAJESTIC MACHINE WORKS,"25, P.N. Palayam Road, P.N. Palayam Road, Near Sree Hospital, Puliakulam, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641045, India",Tamil Nadu,641045,0,0,0,0,0,0,0,27465,0,Coimbatore South,Coimbatore,10.9995213625,76.99214851
MAN AND MAN ENTERPRISES,"safeway complex,pirivusala, Chandranagar Colony, Palakkad, Kerala 678007, India",Kerala,678007,0,0,0,0,0,0,0,1595,0,Palakkad,Palakkad,10.769733022499999,76.6911997975
MANTHRI GLOBAL TECHNOLOGIES,"127, Bharath St, Pushpa Nagar, Vengaivasal, Medavakkam, Chennai, Tamil Nadu 600100, India",Tamil Nadu,600100,0,0,0,0,0,0,0,105,0,Tambaram,Kanchipuram,12.922806583333333,80.19700268205128
MAXWELL AUTO COMPONENTS,"SF.No 397/2A, 398/2B, Jangammanaikenpalayam Chennapachettipudur Post Karumathampatti (via), Sulur, Taluk, Coimbatore, Paduvampalli, Tamil Nadu 641659, India",Tamil Nadu,641659,0,0,0,0,0,0,0,18108,6295,Mettupalayam,Coimbatore,11.143542333333333,77.14806261666666
